% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
1.165	1	0	0	4	116	7	0	1	12	12	1	0	28	179
1.165	1	0	0	3	116	7	0	1	12	12	1	0	28	179
1.166	1	0	0	4	116	8	0	1	12	11	1	0	28	179
1.166	1	0	0	3	116	8	0	1	12	11	1	0	28	179
1.166	1	0	0	2	116	8	0	1	12	15	1	0	28	1454
1.166	1	0	0	1	116	8	0	1	12	15	1	0	22	1477
1.167	1	0	0	4	116	9	0	1	12	15	1	0	28	179
1.167	1	0	0	3	116	9	0	1	12	15	1	0	28	179
1.168	1	0	0	4	117	0	0	1	12	14	1	0	28	179
1.168	1	0	0	3	117	0	0	1	12	14	1	0	28	179
1.168	1	0	0	2	117	0	0	1	12	14	1	0	28	1454
1.168	1	0	0	1	117	0	0	1	12	14	1	0	22	1477
1.169	1	0	0	4	117	1	0	1	12	13	1	0	28	179
1.169	1	0	0	3	117	1	0	1	12	13	1	0	28	179
1.17	1	0	0	4	117	2	0	1	12	12	1	0	28	179
1.17	1	0	0	3	117	2	0	1	12	12	1	0	28	179
1.17	1	0	0	2	117	2	0	1	12	13	1	0	28	1454
1.17	1	0	0	1	117	2	0	1	12	13	1	0	22	1477
1.171	1	0	0	4	117	3	0	1	12	11	1	0	28	179
1.171	1	0	0	3	117	3	0	1	12	11	1	0	28	179
1.172	1	0	0	4	117	4	0	1	12	15	1	0	28	179
1.172	1	0	0	3	117	4	0	1	12	15	1	0	28	179
1.172	1	0	0	2	117	4	0	1	12	15	1	0	28	1454
1.172	1	0	0	1	117	4	0	1	12	15	1	0	22	1477
1.173	1	0	0	4	117	5	0	1	12	14	1	0	28	179
1.173	1	0	0	3	117	5	0	1	12	14	1	0	28	179
1.174	1	0	0	4	117	6	0	1	12	13	1	0	28	179
1.174	1	0	0	3	117	6	0	1	12	13	1	0	28	179
1.174	1	0	0	2	117	6	0	1	12	14	1	0	28	1454
1.174	1	0	0	1	117	6	0	1	12	14	1	0	22	1477
1.175	1	0	0	4	117	7	0	1	11	12	1	0	28	163
1.175	1	0	0	3	117	7	0	1	11	12	1	0	28	163
1.176	1	0	0	4	117	8	0	1	12	11	1	0	28	179
1.176	1	0	0	3	117	8	0	1	12	11	1	0	28	179
1.176	1	0	0	2	117	8	0	1	12	13	1	0	28	1454
1.176	1	0	0	1	117	8	0	1	12	13	1	0	22	1477
1.177	1	0	0	4	117	9	0	1	12	15	1	0	28	179
1.177	1	0	0	3	117	9	0	1	12	15	1	0	28	179
1.178	1	0	0	4	118	0	0	1	12	14	1	0	28	179
1.178	1	0	0	3	118	0	0	1	12	14	1	0	28	179
1.178	1	0	0	2	118	0	0	1	12	15	1	0	28	1454
1.178	1	0	0	1	118	0	0	1	12	15	1	0	22	1477
1.179	1	0	0	4	118	1	0	1	12	13	1	0	28	179
1.179	1	0	0	3	118	1	0	1	12	13	1	0	28	179
1.18	1	0	0	4	118	2	0	1	12	12	1	0	28	179
1.18	1	0	0	3	118	2	0	1	12	12	1	0	28	179
1.18	1	0	0	2	118	2	0	1	12	14	1	0	28	1454
1.18	1	0	0	1	118	2	0	1	12	14	1	0	22	1477
1.181	1	0	0	4	118	3	0	1	12	11	1	0	28	179
1.181	1	0	0	3	118	3	0	1	12	11	1	0	28	179
1.182	1	0	0	4	118	4	0	1	12	15	1	0	28	179
1.182	1	0	0	3	118	4	0	1	12	15	1	0	28	179
1.182	1	0	0	2	118	4	0	1	12	13	1	0	28	1454
1.182	1	0	0	1	118	4	0	1	12	13	1	0	22	1477
1.183	1	0	0	4	118	5	0	1	12	14	1	0	28	179
1.183	1	0	0	3	118	5	0	1	12	14	1	0	28	179
1.184	1	0	0	4	118	6	0	1	12	13	1	0	28	179
1.184	1	0	0	3	118	6	0	1	12	13	1	0	28	179
1.184	1	0	0	2	118	6	0	1	12	15	1	0	28	1454
1.184	1	0	0	1	118	6	0	1	12	15	1	0	22	1477
1.185	1	0	0	4	118	7	0	1	12	12	1	0	28	179
1.185	1	0	0	3	118	7	0	1	12	12	1	0	28	179
1.186	1	0	0	4	118	8	0	1	11	11	1	0	28	163
1.186	1	0	0	3	118	8	0	1	11	11	1	0	28	163
1.186	1	0	0	2	118	8	0	1	11	14	1	0	28	1499
1.186	1	0	0	1	118	8	0	1	11	14	1	0	22	1471
1.187	1	0	0	4	118	9	0	1	11	15	1	0	28	163
1.187	1	0	0	3	118	9	0	1	11	15	1	0	28	163
1.188	1	0	0	4	119	0	0	1	12	14	1	0	28	179
1.188	1	0	0	3	119	0	0	1	12	14	1	0	28	179
1.188	1	0	0	2	119	0	0	1	12	13	1	0	28	1454
1.188	1	0	0	1	119	0	0	1	12	13	1	0	22	1477
1.189	1	0	0	4	119	1	0	1	12	13	1	0	28	179
1.189	1	0	0	3	119	1	0	1	12	13	1	0	28	179
1.19	1	0	0	4	119	2	0	1	12	12	1	0	28	179
1.19	1	0	0	3	119	2	0	1	12	12	1	0	28	179
1.19	1	0	0	2	119	2	0	1	12	15	1	0	28	1454
1.19	1	0	0	1	119	2	0	1	12	15	1	0	22	1477
1.191	1	0	0	4	119	3	0	1	12	11	1	0	28	179
1.191	1	0	0	3	119	3	0	1	12	11	1	0	28	179
1.192	1	0	0	4	119	4	0	1	12	15	1	0	28	179
1.192	1	0	0	3	119	4	0	1	12	15	1	0	28	179
1.192	1	0	0	2	119	4	0	1	12	14	1	0	28	1454
1.192	1	0	0	1	119	4	0	1	12	14	1	0	22	1477
1.193	1	0	0	4	119	5	0	1	12	14	1	0	28	179
1.193	1	0	0	3	119	5	0	1	12	14	1	0	28	179
1.194	1	0	0	4	119	6	0	1	12	13	1	0	28	179
1.194	1	0	0	3	119	6	0	1	12	13	1	0	28	179
1.194	1	0	0	2	119	6	0	1	12	13	1	0	28	1454
1.194	1	0	0	1	119	6	0	1	12	13	1	0	22	1477
1.195	1	0	0	4	119	7	0	1	12	12	1	0	28	179
1.195	1	0	0	3	119	7	0	1	12	12	1	0	28	179
1.196	1	0	0	4	119	8	0	1	12	11	1	0	28	179
1.196	1	0	0	3	119	8	0	1	12	11	1	0	28	179
1.196	1	0	0	2	119	8	0	1	12	15	1	0	28	1454
1.196	1	0	0	1	119	8	0	1	12	15	1	0	22	1477
1.197	1	0	0	4	119	9	0	1	12	15	1	0	28	179
1.197	1	0	0	3	119	9	0	1	12	15	1	0	28	179
1.198	1	0	0	4	120	0	0	1	12	14	1	0	28	179
1.198	1	0	0	3	120	0	0	1	12	14	1	0	28	179
1.198	1	0	0	2	120	0	0	1	12	14	1	0	28	1454
1.198	1	0	0	1	120	0	0	1	12	14	1	0	22	1477
1.199	1	0	0	4	120	1	0	1	12	13	1	0	28	179
1.199	1	0	0	3	120	1	0	1	12	13	1	0	28	179
1.2	1	0	0	4	120	2	0	1	12	12	1	0	28	179
1.2	1	0	0	3	120	2	0	1	12	12	1	0	28	179
1.2	1	0	0	2	120	2	0	1	12	13	1	0	28	1454
1.2	1	0	0	1	120	2	0	1	12	13	1	0	22	1477
1.201	1	0	0	4	120	3	0	1	12	11	1	0	28	179
1.201	1	0	0	3	120	3	0	1	12	11	1	0	28	179
1.202	1	0	0	6	120	4	0	1	12	15	1	0	28	88
1.202	1	0	0	5	120	4	0	1	12	15	1	0	28	88
1.202	1	0	0	4	120	4	0	1	12	15	1	0	28	179
1.202	1	0	0	3	120	4	0	1	12	15	1	0	28	179
1.202	1	0	0	2	120	4	0	1	12	15	1	0	28	1454
1.202	1	0	0	1	120	4	0	1	12	15	1	0	22	1477
1.203	1	0	0	4	120	5	0	1	12	14	1	0	28	179
1.203	1	0	0	3	120	5	0	1	12	14	1	0	28	179
1.204	1	0	0	4	120	6	0	1	12	13	1	0	28	179
1.204	1	0	0	3	120	6	0	1	12	13	1	0	28	179
1.204	1	0	0	2	120	6	0	1	12	14	1	0	28	1454
1.204	1	0	0	1	120	6	0	1	12	14	1	0	22	1477
1.205	1	0	0	4	120	7	0	1	12	12	1	0	28	179
1.205	1	0	0	3	120	7	0	1	12	12	1	0	28	179
1.206	1	0	0	4	120	8	0	1	12	11	1	0	28	179
1.206	1	0	0	3	120	8	0	1	12	11	1	0	28	179
1.206	1	0	0	2	120	8	0	1	12	13	1	0	28	1454
1.206	1	0	0	1	120	8	0	1	12	13	1	0	22	1477
1.207	1	0	0	4	120	9	0	1	12	15	1	0	28	179
1.207	1	0	0	3	120	9	0	1	12	15	1	0	28	179
1.208	1	0	0	4	121	0	0	1	12	14	1	0	28	179
1.208	1	0	0	3	121	0	0	1	12	14	1	0	28	179
1.208	1	0	0	2	121	0	0	1	12	15	1	0	28	1454
1.208	1	0	0	1	121	0	0	1	12	15	1	0	22	1477
1.209	1	0	0	4	121	1	0	1	12	13	1	0	28	179
1.209	1	0	0	3	121	1	0	1	12	13	1	0	28	179
1.21	1	0	0	4	121	2	0	1	12	12	1	0	28	179
1.21	1	0	0	3	121	2	0	1	12	12	1	0	28	179
1.21	1	0	0	2	121	2	0	1	12	14	1	0	28	1454
1.21	1	0	0	1	121	2	0	1	12	14	1	0	22	1477
1.211	1	0	0	4	121	3	0	1	12	11	1	0	28	179
1.211	1	0	0	3	121	3	0	1	12	11	1	0	28	179
1.212	1	0	0	4	121	4	0	1	12	15	1	0	28	179
1.212	1	0	0	3	121	4	0	1	12	15	1	0	28	179
1.212	1	0	0	2	121	4	0	1	12	13	1	0	28	1454
1.212	1	0	0	1	121	4	0	1	12	13	1	0	22	1477
1.213	1	0	0	4	121	5	0	1	12	14	1	0	28	179
1.213	1	0	0	3	121	5	0	1	12	14	1	0	28	179
1.214	1	0	0	4	121	6	0	1	12	13	1	0	28	179
1.214	1	0	0	3	121	6	0	1	12	13	1	0	28	179
1.214	1	0	0	2	121	6	0	1	12	15	1	0	28	1454
1.214	1	0	0	1	121	6	0	1	12	15	1	0	22	1477
1.215	1	0	0	4	121	7	0	1	12	12	1	0	28	179
1.215	1	0	0	3	121	7	0	1	12	12	1	0	28	179
1.216	1	0	0	4	121	8	0	1	11	11	1	0	28	163
1.216	1	0	0	3	121	8	0	1	11	11	1	0	28	163
1.216	1	0	0	2	121	8	0	1	11	14	1	0	28	1499
1.216	1	0	0	1	121	8	0	1	11	14	1	0	22	1471
1.217	1	0	0	4	121	9	0	1	12	15	1	0	28	179
1.217	1	0	0	3	121	9	0	1	12	15	1	0	28	179
1.218	1	0	0	4	122	0	0	1	12	14	1	0	28	179
1.218	1	0	0	3	122	0	0	1	12	14	1	0	28	179
1.218	1	0	0	2	122	0	0	1	12	13	1	0	28	1454
1.218	1	0	0	1	122	0	0	1	12	13	1	0	22	1477
1.219	1	0	0	4	122	1	0	1	12	13	1	0	28	179
1.219	1	0	0	3	122	1	0	1	12	13	1	0	28	179
1.22	1	0	0	4	122	2	0	1	12	12	1	0	28	179
1.22	1	0	0	3	122	2	0	1	12	12	1	0	28	179
1.22	1	0	0	2	122	2	0	1	12	15	1	0	28	1454
1.22	1	0	0	1	122	2	0	1	12	15	1	0	22	1477
1.221	1	0	0	4	122	3	0	1	12	11	1	0	28	179
1.221	1	0	0	3	122	3	0	1	12	11	1	0	28	179
1.222	1	0	0	4	122	4	0	1	12	15	1	0	28	179
1.222	1	0	0	3	122	4	0	1	12	15	1	0	28	179
1.222	1	0	0	2	122	4	0	1	12	14	1	0	28	1454
1.222	1	0	0	1	122	4	0	1	12	14	1	0	22	1477
1.223	1	0	0	4	122	5	0	1	12	14	1	0	28	179
1.223	1	0	0	3	122	5	0	1	12	14	1	0	28	179
1.224	1	0	0	4	122	6	0	1	12	13	1	0	28	179
1.224	1	0	0	3	122	6	0	1	12	13	1	0	28	179
1.224	1	0	0	2	122	6	0	1	12	13	1	0	28	1454
1.224	1	0	0	1	122	6	0	1	12	13	1	0	22	1477
1.225	1	0	0	4	122	7	0	1	11	12	1	0	28	163
1.225	1	0	0	3	122	7	0	1	11	12	1	0	28	163
1.226	1	0	0	4	122	8	0	1	11	11	1	0	28	163
1.226	1	0	0	3	122	8	0	1	11	11	1	0	28	163
1.226	1	0	0	2	122	8	0	1	11	15	1	0	28	1499
1.226	1	0	0	1	122	8	0	1	11	15	1	0	22	1471
1.227	1	0	0	4	122	9	0	1	12	15	1	0	28	179
1.227	1	0	0	3	122	9	0	1	12	15	1	0	28	179
1.228	1	0	0	4	123	0	0	1	12	14	1	0	28	179
1.228	1	0	0	3	123	0	0	1	12	14	1	0	28	179
1.228	1	0	0	2	123	0	0	1	12	14	1	0	28	1454
1.228	1	0	0	1	123	0	0	1	12	14	1	0	22	1477
1.229	1	0	0	4	123	1	0	1	12	13	1	0	28	179
1.229	1	0	0	3	123	1	0	1	12	13	1	0	28	179
1.23	1	0	0	4	123	2	0	1	12	12	1	0	28	179
1.23	1	0	0	3	123	2	0	1	12	12	1	0	28	179
1.23	1	0	0	2	123	2	0	1	12	13	1	0	28	1454
1.23	1	0	0	1	123	2	0	1	12	13	1	0	22	1477
1.231	1	0	0	4	123	3	0	1	12	11	1	0	28	179
1.231	1	0	0	3	123	3	0	1	12	11	1	0	28	179
1.232	1	0	0	4	123	4	0	1	12	15	1	0	28	179
1.232	1	0	0	3	123	4	0	1	12	15	1	0	28	179
1.232	1	0	0	2	123	4	0	1	12	15	1	0	28	1454
1.232	1	0	0	1	123	4	0	1	12	15	1	0	22	1477
1.233	1	0	0	4	123	5	0	1	12	14	1	0	28	179
1.233	1	0	0	3	123	5	0	1	12	14	1	0	28	179
1.234	1	0	0	4	123	6	0	1	12	13	1	0	28	179
1.234	1	0	0	3	123	6	0	1	12	13	1	0	28	179
1.234	1	0	0	2	123	6	0	1	12	14	1	0	28	1454
1.234	1	0	0	1	123	6	0	1	12	14	1	0	22	1477
1.235	1	0	0	4	123	7	0	1	12	12	1	0	28	179
1.235	1	0	0	3	123	7	0	1	12	12	1	0	28	179
1.236	1	0	0	4	123	8	0	1	12	11	1	0	28	179
1.236	1	0	0	3	123	8	0	1	12	11	1	0	28	179
1.236	1	0	0	2	123	8	0	1	12	13	1	0	28	1454
1.236	1	0	0	1	123	8	0	1	12	13	1	0	22	1477
1.237	1	0	0	4	123	9	0	1	12	15	1	0	28	179
1.237	1	0	0	3	123	9	0	1	12	15	1	0	28	179
1.238	1	0	0	4	124	0	0	1	12	14	1	0	28	179
1.238	1	0	0	3	124	0	0	1	12	14	1	0	28	179
1.238	1	0	0	2	124	0	0	1	12	15	1	0	28	1454
1.238	1	0	0	1	124	0	0	1	12	15	1	0	22	1477
1.239	1	0	0	4	124	1	0	1	12	13	1	0	28	179
1.239	1	0	0	3	124	1	0	1	12	13	1	0	28	179
1.24	1	0	0	4	124	2	0	1	12	12	1	0	28	179
1.24	1	0	0	3	124	2	0	1	12	12	1	0	28	179
1.24	1	0	0	2	124	2	0	1	12	14	1	0	28	1454
1.24	1	0	0	1	124	2	0	1	12	14	1	0	22	1477
1.241	1	0	0	4	124	3	0	1	12	11	1	0	28	179
1.241	1	0	0	3	124	3	0	1	12	11	1	0	28	179
1.242	1	0	0	4	124	4	0	1	12	15	1	0	28	179
1.242	1	0	0	3	124	4	0	1	12	15	1	0	28	179
1.242	1	0	0	2	124	4	0	1	12	13	1	0	28	1454
1.242	1	0	0	1	124	4	0	1	12	13	1	0	22	1477
1.243	1	0	0	4	124	5	0	1	12	14	1	0	28	179
1.243	1	0	0	3	124	5	0	1	12	14	1	0	28	179
1.244	1	0	0	4	124	6	0	1	12	13	1	0	28	179
1.244	1	0	0	3	124	6	0	1	12	13	1	0	28	179
1.244	1	0	0	2	124	6	0	1	12	15	1	0	28	1454
1.244	1	0	0	1	124	6	0	1	12	15	1	0	22	1477
1.245	1	0	0	4	124	7	0	1	12	12	1	0	28	179
1.245	1	0	0	3	124	7	0	1	12	12	1	0	28	179
1.246	1	0	0	4	124	8	0	1	12	11	1	0	28	179
1.246	1	0	0	3	124	8	0	1	12	11	1	0	28	179
1.246	1	0	0	2	124	8	0	1	12	14	1	0	28	1454
1.246	1	0	0	1	124	8	0	1	12	14	1	0	22	1477
1.247	1	0	0	4	124	9	0	1	12	15	1	0	28	179
1.247	1	0	0	3	124	9	0	1	12	15	1	0	28	179
1.248	1	0	0	4	125	0	0	1	12	14	1	0	28	179
1.248	1	0	0	3	125	0	0	1	12	14	1	0	28	179
1.248	1	0	0	2	125	0	0	1	12	13	1	0	28	1454
1.248	1	0	0	1	125	0	0	1	12	13	1	0	22	1477
1.249	1	0	0	4	125	1	0	1	12	13	1	0	28	179
1.249	1	0	0	3	125	1	0	1	12	13	1	0	28	179
1.25	1	0	0	4	125	2	0	1	12	12	1	0	28	179
1.25	1	0	0	3	125	2	0	1	12	12	1	0	28	179
1.25	1	0	0	2	125	2	0	1	12	15	1	0	28	1454
1.25	1	0	0	1	125	2	0	1	12	15	1	0	22	1477
1.251	1	0	0	4	125	3	0	1	12	11	1	0	28	179
1.251	1	0	0	3	125	3	0	1	12	11	1	0	28	179
1.252	1	0	0	6	125	4	0	1	12	15	1	0	28	88
1.252	1	0	0	5	125	4	0	1	12	15	1	0	28	88
1.252	1	0	0	4	125	4	0	1	12	15	1	0	28	179
1.252	1	0	0	3	125	4	0	1	12	15	1	0	28	179
1.252	1	0	0	2	125	4	0	1	12	14	1	0	28	1454
1.252	1	0	0	1	125	4	0	1	12	14	1	0	22	1477
1.253	1	0	0	4	125	5	0	1	12	14	1	0	28	179
1.253	1	0	0	3	125	5	0	1	12	14	1	0	28	179
1.254	1	0	0	4	125	6	0	1	12	13	1	0	28	179
1.254	1	0	0	3	125	6	0	1	12	13	1	0	28	179
1.254	1	0	0	2	125	6	0	1	12	13	1	0	28	1454
1.254	1	0	0	1	125	6	0	1	12	13	1	0	22	1477
1.255	1	0	0	4	125	7	0	1	11	12	1	0	28	163
1.255	1	0	0	3	125	7	0	1	11	12	1	0	28	163
1.256	1	0	0	4	125	8	0	1	12	11	1	0	28	179
1.256	1	0	0	3	125	8	0	1	12	11	1	0	28	179
1.256	1	0	0	2	125	8	0	1	12	15	1	0	28	1454
1.256	1	0	0	1	125	8	0	1	12	15	1	0	22	1477
1.257	1	0	0	4	125	9	0	1	12	15	1	0	28	179
1.257	1	0	0	3	125	9	0	1	12	15	1	0	28	179
1.258	1	0	0	4	126	0	0	1	12	14	1	0	28	179
1.258	1	0	0	3	126	0	0	1	12	14	1	0	28	179
1.258	1	0	0	2	126	0	0	1	12	14	1	0	28	1454
1.258	1	0	0	1	126	0	0	1	12	14	1	0	22	1477
1.259	1	0	0	4	126	1	0	1	12	13	1	0	28	179
1.259	1	0	0	3	126	1	0	1	12	13	1	0	28	179
1.26	1	0	0	4	126	2	0	1	12	12	1	0	28	179
1.26	1	0	0	3	126	2	0	1	12	12	1	0	28	179
1.26	1	0	0	2	126	2	0	1	12	13	1	0	28	1454
1.26	1	0	0	1	126	2	0	1	12	13	1	0	22	1477
1.261	1	0	0	4	126	3	0	1	12	11	1	0	28	179
1.261	1	0	0	3	126	3	0	1	12	11	1	0	28	179
1.262	1	0	0	4	126	4	0	1	12	15	1	0	28	179
1.262	1	0	0	3	126	4	0	1	12	15	1	0	28	179
1.262	1	0	0	2	126	4	0	1	12	15	1	0	28	1454
1.262	1	0	0	1	126	4	0	1	12	15	1	0	22	1477
1.263	1	0	0	4	126	5	0	1	12	14	1	0	28	179
1.263	1	0	0	3	126	5	0	1	12	14	1	0	28	179
1.264	1	0	0	4	126	6	0	1	12	13	1	0	28	179
1.264	1	0	0	3	126	6	0	1	12	13	1	0	28	179
1.264	1	0	0	2	126	6	0	1	12	14	1	0	28	1454
1.264	1	0	0	1	126	6	0	1	12	14	1	0	22	1477
1.265	1	0	0	4	126	7	0	1	12	12	1	0	28	179
1.265	1	0	0	3	126	7	0	1	12	12	1	0	28	179
1.266	1	0	0	4	126	8	0	1	11	11	1	0	28	163
1.266	1	0	0	3	126	8	0	1	11	11	1	0	28	163
1.266	1	0	0	2	126	8	0	1	11	13	1	0	28	1499
1.266	1	0	0	1	126	8	0	1	11	13	1	0	22	1471
1.267	1	0	0	4	126	9	0	1	11	15	1	0	28	163
1.267	1	0	0	3	126	9	0	1	11	15	1	0	28	163
1.268	1	0	0	4	127	0	0	1	12	14	1	0	28	179
1.268	1	0	0	3	127	0	0	1	12	14	1	0	28	179
1.268	1	0	0	2	127	0	0	1	12	15	1	0	28	1454
1.268	1	0	0	1	127	0	0	1	12	15	1	0	22	1477
1.269	1	0	0	4	127	1	0	1	12	13	1	0	28	179
1.269	1	0	0	3	127	1	0	1	12	13	1	0	28	179
1.27	1	0	0	4	127	2	0	1	12	12	1	0	28	179
1.27	1	0	0	3	127	2	0	1	12	12	1	0	28	179
1.27	1	0	0	2	127	2	0	1	12	14	1	0	28	1454
1.27	1	0	0	1	127	2	0	1	12	14	1	0	22	1477
1.271	1	0	0	4	127	3	0	1	12	11	1	0	28	179
1.271	1	0	0	3	127	3	0	1	12	11	1	0	28	179
1.272	1	0	0	4	127	4	0	1	12	15	1	0	28	179
1.272	1	0	0	3	127	4	0	1	12	15	1	0	28	179
1.272	1	0	0	2	127	4	0	1	12	13	1	0	28	1454
1.272	1	0	0	1	127	4	0	1	12	13	1	0	22	1477
1.273	1	0	0	4	127	5	0	1	12	14	1	0	28	179
1.273	1	0	0	3	127	5	0	1	12	14	1	0	28	179
1.274	1	0	0	4	127	6	0	1	12	13	1	0	28	179
1.274	1	0	0	3	127	6	0	1	12	13	1	0	28	179
1.274	1	0	0	2	127	6	0	1	12	15	1	0	28	1454
1.274	1	0	0	1	127	6	0	1	12	15	1	0	22	1477
1.275	1	0	0	4	127	7	0	1	12	12	1	0	28	179
1.275	1	0	0	3	127	7	0	1	12	12	1	0	28	179
1.276	1	0	0	4	127	8	0	1	12	11	1	0	28	179
1.276	1	0	0	3	127	8	0	1	12	11	1	0	28	179
1.276	1	0	0	2	127	8	0	1	12	14	1	0	28	1454
1.276	1	0	0	1	127	8	0	1	12	14	1	0	22	1477
1.277	1	0	0	4	127	9	0	1	12	15	1	0	28	179
1.277	1	0	0	3	127	9	0	1	12	15	1	0	28	179
1.278	1	0	0	4	128	0	0	1	12	14	1	0	28	179
1.278	1	0	0	3	128	0	0	1	12	14	1	0	28	179
1.278	1	0	0	2	128	0	0	1	12	13	1	0	28	1454
1.278	1	0	0	1	128	0	0	1	12	13	1	0	22	1477
1.279	1	0	0	4	128	1	0	1	12	13	1	0	28	179
1.279	1	0	0	3	128	1	0	1	12	13	1	0	28	179
1.28	1	0	0	4	128	2	0	1	12	12	1	0	28	179
1.28	1	0	0	3	128	2	0	1	12	12	1	0	28	179
1.28	1	0	0	2	128	2	0	1	12	15	1	0	28	1454
1.28	1	0	0	1	128	2	0	1	12	15	1	0	22	1477
1.281	1	0	0	4	128	3	0	1	12	11	1	0	28	179
1.281	1	0	0	3	128	3	0	1	12	11	1	0	28	179
1.282	1	0	0	4	128	4	0	1	12	15	1	0	28	179
1.282	1	0	0	3	128	4	0	1	12	15	1	0	28	179
1.282	1	0	0	2	128	4	0	1	12	14	1	0	28	1454
1.282	1	0	0	1	128	4	0	1	12	14	1	0	22	1477
1.283	1	0	0	4	128	5	0	1	12	14	1	0	28	179
1.283	1	0	0	3	128	5	0	1	12	14	1	0	28	179
1.284	1	0	0	4	128	6	0	1	12	13	1	0	28	179
1.284	1	0	0	3	128	6	0	1	12	13	1	0	28	179
1.284	1	0	0	2	128	6	0	1	12	13	1	0	28	1454
1.284	1	0	0	1	128	6	0	1	12	13	1	0	22	1477
1.285	1	0	0	4	128	7	0	1	12	12	1	0	28	179
1.285	1	0	0	3	128	7	0	1	12	12	1	0	28	179
1.286	1	0	0	4	128	8	0	1	12	11	1	0	28	179
1.286	1	0	0	3	128	8	0	1	12	11	1	0	28	179
1.286	1	0	0	2	128	8	0	1	12	15	1	0	28	1454
1.286	1	0	0	1	128	8	0	1	12	15	1	0	22	1477
1.287	1	0	0	4	128	9	0	1	12	15	1	0	28	179
1.287	1	0	0	3	128	9	0	1	12	15	1	0	28	179
1.288	1	0	0	4	129	0	0	1	12	14	1	0	28	179
1.288	1	0	0	3	129	0	0	1	12	14	1	0	28	179
1.288	1	0	0	2	129	0	0	1	12	14	1	0	28	1454
1.288	1	0	0	1	129	0	0	1	12	14	1	0	22	1477
1.289	1	0	0	4	129	1	0	1	12	13	1	0	28	179
1.289	1	0	0	3	129	1	0	1	12	13	1	0	28	179
1.29	1	0	0	4	129	2	0	1	12	12	1	0	28	179
1.29	1	0	0	3	129	2	0	1	12	12	1	0	28	179
1.29	1	0	0	2	129	2	0	1	12	13	1	0	28	1454
1.29	1	0	0	1	129	2	0	1	12	13	1	0	22	1477
1.291	1	0	0	4	129	3	0	1	12	11	1	0	28	179
1.291	1	0	0	3	129	3	0	1	12	11	1	0	28	179
1.292	1	0	0	4	129	4	0	1	12	15	1	0	28	179
1.292	1	0	0	3	129	4	0	1	12	15	1	0	28	179
1.292	1	0	0	2	129	4	0	1	12	15	1	0	28	1454
1.292	1	0	0	1	129	4	0	1	12	15	1	0	22	1477
1.293	1	0	0	4	129	5	0	1	12	14	1	0	28	179
1.293	1	0	0	3	129	5	0	1	12	14	1	0	28	179
1.294	1	0	0	4	129	6	0	1	12	13	1	0	28	179
1.294	1	0	0	3	129	6	0	1	12	13	1	0	28	179
1.294	1	0	0	2	129	6	0	1	12	14	1	0	28	1454
1.294	1	0	0	1	129	6	0	1	12	14	1	0	22	1477
1.295	1	0	0	4	129	7	0	1	12	12	1	0	28	179
1.295	1	0	0	3	129	7	0	1	12	12	1	0	28	179
1.296	1	0	0	4	129	8	0	1	11	11	1	0	28	163
1.296	1	0	0	3	129	8	0	1	11	11	1	0	28	163
1.296	1	0	0	2	129	8	0	1	11	13	1	0	28	1499
1.296	1	0	0	1	129	8	0	1	11	13	1	0	22	1471
1.297	1	0	0	4	129	9	0	1	12	15	1	0	28	179
1.297	1	0	0	3	129	9	0	1	12	15	1	0	28	179
1.298	1	0	0	4	130	0	0	1	12	14	1	0	28	179
1.298	1	0	0	3	130	0	0	1	12	14	1	0	28	179
1.298	1	0	0	2	130	0	0	1	12	15	1	0	28	1454
1.298	1	0	0	1	130	0	0	1	12	15	1	0	22	1477
1.299	1	0	0	4	130	1	0	1	12	13	1	0	28	179
1.299	1	0	0	3	130	1	0	1	12	13	1	0	28	179
1.3	1	0	0	4	130	2	0	1	12	12	1	0	28	179
1.3	1	0	0	3	130	2	0	1	12	12	1	0	28	179
1.3	1	0	0	2	130	2	0	1	12	14	1	0	28	1454
1.3	1	0	0	1	130	2	0	1	12	14	1	0	22	1477
1.301	1	0	0	4	130	3	0	1	12	11	1	0	28	179
1.301	1	0	0	3	130	3	0	1	12	11	1	0	28	179
1.302	1	0	0	6	130	4	0	1	12	15	1	0	28	88
1.302	1	0	0	5	130	4	0	1	12	15	1	0	28	88
1.302	1	0	0	4	130	4	0	1	12	15	1	0	28	179
1.302	1	0	0	3	130	4	0	1	12	15	1	0	28	179
1.302	1	0	0	2	130	4	0	1	12	13	1	0	28	1454
1.302	1	0	0	1	130	4	0	1	12	13	1	0	22	1477
1.303	1	0	0	4	130	5	0	1	12	14	1	0	28	179
1.303	1	0	0	3	130	5	0	1	12	14	1	0	28	179
1.304	1	0	0	4	130	6	0	1	12	13	1	0	28	179
1.304	1	0	0	3	130	6	0	1	12	13	1	0	28	179
1.304	1	0	0	2	130	6	0	1	12	15	1	0	28	1454
1.304	1	0	0	1	130	6	0	1	12	15	1	0	22	1477
1.305	1	0	0	4	130	7	0	1	11	12	1	0	28	163
1.305	1	0	0	3	130	7	0	1	11	12	1	0	28	163
1.306	1	0	0	4	130	8	0	1	11	11	1	0	28	163
1.306	1	0	0	3	130	8	0	1	11	11	1	0	28	163
1.306	1	0	0	2	130	8	0	1	11	14	1	0	28	1499
