time(s)	cellId	rnti	lcid	packetSize
0.868	1	3	3	132
0.868	1	2	3	1432
0.868	1	1	3	1432
0.869	1	4	3	132
0.869	1	3	3	132
0.87	1	4	3	132
0.87	1	3	3	132
0.87	1	2	3	1432
0.87	1	1	3	1432
0.871	1	4	3	132
0.871	1	3	3	132
0.872	1	4	3	132
0.872	1	3	3	132
0.872	1	2	3	1432
0.872	1	1	3	1432
0.873	1	4	3	132
0.873	1	3	3	132
0.874	1	4	3	132
0.874	1	3	3	132
0.874	1	2	3	1432
0.874	1	1	3	1432
0.875	1	4	3	132
0.875	1	3	3	132
0.876	1	4	3	132
0.876	1	3	3	132
0.876	1	2	3	1432
0.876	1	1	3	1432
0.877	1	4	3	132
0.877	1	3	3	132
0.878	1	4	3	132
0.878	1	3	3	132
0.878	1	2	3	1432
0.878	1	1	3	1432
0.879	1	4	3	132
0.879	1	3	3	132
0.88	1	4	3	132
0.88	1	3	3	132
0.88	1	2	3	1432
0.88	1	1	3	1432
0.881	1	4	3	132
0.881	1	3	3	132
0.882	1	4	3	132
0.882	1	3	3	132
0.882	1	2	3	1432
0.882	1	1	3	1432
0.883	1	4	3	132
0.883	1	3	3	132
0.884	1	4	3	132
0.884	1	3	3	132
0.884	1	2	3	1432
0.884	1	1	3	1432
0.885	1	4	3	132
0.885	1	3	3	132
0.886	1	4	3	132
0.886	1	3	3	132
0.886	1	2	3	1432
0.886	1	1	3	1432
0.887	1	4	3	132
0.887	1	3	3	132
0.888	1	4	3	132
0.888	1	3	3	132
0.888	1	2	3	1432
0.888	1	1	3	1432
0.889	1	4	3	132
0.889	1	3	3	132
0.89	1	4	3	132
0.89	1	3	3	132
0.89	1	2	3	1432
0.89	1	1	3	1432
0.891	1	4	3	132
0.891	1	3	3	132
0.892	1	4	3	132
0.892	1	3	3	132
0.892	1	2	3	1432
0.892	1	1	3	1432
0.893	1	4	3	132
0.893	1	3	3	132
0.894	1	4	3	132
0.894	1	3	3	132
0.894	1	2	3	1432
0.894	1	1	3	1432
0.895	1	4	3	132
0.895	1	3	3	132
0.896	1	4	3	132
0.896	1	3	3	132
0.896	1	2	3	1432
0.896	1	1	3	1432
0.897	1	4	3	132
0.897	1	3	3	132
0.898	1	4	3	132
0.898	1	3	3	132
0.898	1	2	3	1432
0.898	1	1	3	1432
0.899	1	4	3	132
0.899	1	3	3	132
0.9	1	4	3	132
0.9	1	3	3	132
0.9	1	2	3	1432
0.9	1	1	3	1432
0.901	1	4	3	132
0.901	1	3	3	132
0.902	1	6	3	82
0.902	1	5	3	82
0.902	1	4	3	132
0.902	1	3	3	132
0.902	1	2	3	1432
0.902	1	1	3	1432
0.903	1	4	3	132
0.903	1	3	3	132
0.904	1	4	3	132
0.904	1	3	3	132
0.904	1	2	3	1432
0.904	1	1	3	1432
0.905	1	4	3	132
0.905	1	3	3	132
0.906	1	4	3	132
0.906	1	3	3	132
0.906	1	2	3	1432
0.906	1	1	3	1432
0.907	1	4	3	132
0.907	1	3	3	132
0.908	1	4	3	132
0.908	1	3	3	132
0.908	1	2	3	1432
0.908	1	1	3	1432
0.909	1	4	3	132
0.909	1	3	3	132
0.91	1	4	3	132
0.91	1	3	3	132
0.91	1	2	3	1432
0.91	1	1	3	1432
0.911	1	4	3	132
0.911	1	3	3	132
0.912	1	4	3	132
0.912	1	3	3	132
0.912	1	2	3	1432
0.912	1	1	3	1432
0.913	1	4	3	132
0.913	1	3	3	132
0.914	1	4	3	132
0.914	1	3	3	132
0.914	1	2	3	1432
0.914	1	1	3	1432
0.915	1	4	3	132
0.915	1	3	3	132
0.916	1	4	3	132
0.916	1	3	3	132
0.916	1	2	3	1432
0.916	1	1	3	1432
0.917	1	4	3	132
0.917	1	3	3	132
0.918	1	4	3	132
0.918	1	3	3	132
0.918	1	2	3	1432
0.918	1	1	3	1432
0.919	1	4	3	132
0.919	1	3	3	132
0.92	1	4	3	132
0.92	1	3	3	132
0.92	1	2	3	1432
0.92	1	1	3	1432
0.921	1	4	3	132
0.921	1	3	3	132
0.922	1	4	3	132
0.922	1	3	3	132
0.922	1	2	3	1432
0.922	1	1	3	1432
0.923	1	4	3	132
0.923	1	3	3	132
0.924	1	4	3	132
0.924	1	3	3	132
0.924	1	2	3	1432
0.924	1	1	3	1432
0.925	1	4	3	132
0.925	1	3	3	132
0.926	1	4	3	132
0.926	1	3	3	132
0.926	1	2	3	1432
0.926	1	1	3	1432
0.927	1	4	3	132
0.927	1	3	3	132
0.928	1	4	3	132
0.928	1	3	3	132
0.928	1	2	3	1432
0.928	1	1	3	1432
0.929	1	4	3	132
0.929	1	3	3	132
0.93	1	4	3	132
0.93	1	3	3	132
0.93	1	2	3	1432
0.93	1	1	3	1432
0.931	1	4	3	132
0.931	1	3	3	132
0.932	1	4	3	132
0.932	1	3	3	132
0.932	1	2	3	1432
0.932	1	1	3	1432
0.933	1	4	3	132
0.933	1	3	3	132
0.934	1	4	3	132
0.934	1	3	3	132
0.934	1	2	3	1432
0.934	1	1	3	1432
0.935	1	4	3	132
0.935	1	3	3	132
0.936	1	4	3	132
0.936	1	3	3	132
0.936	1	2	3	1432
0.936	1	1	3	1432
0.937	1	4	3	132
0.937	1	3	3	132
0.938	1	4	3	132
0.938	1	3	3	132
0.938	1	2	3	1432
0.938	1	1	3	1432
0.939	1	4	3	132
0.939	1	3	3	132
0.94	1	4	3	132
0.94	1	3	3	132
0.94	1	2	3	1432
0.94	1	1	3	1432
0.941	1	4	3	132
0.941	1	3	3	132
0.942	1	4	3	132
0.942	1	3	3	132
0.942	1	2	3	1432
0.942	1	1	3	1432
0.943	1	4	3	132
0.943	1	3	3	132
0.944	1	4	3	132
0.944	1	3	3	132
0.944	1	2	3	1432
0.944	1	1	3	1432
0.945	1	4	3	132
0.945	1	3	3	132
0.946	1	4	3	132
0.946	1	3	3	132
0.946	1	2	3	1432
0.946	1	1	3	1432
0.947	1	4	3	132
0.947	1	3	3	132
0.948	1	4	3	132
0.948	1	3	3	132
0.948	1	2	3	1432
0.948	1	1	3	1432
0.949	1	4	3	132
0.949	1	3	3	132
0.95	1	4	3	132
0.95	1	3	3	132
0.95	1	2	3	1432
0.95	1	1	3	1432
0.951	1	4	3	132
0.951	1	3	3	132
0.952	1	6	3	82
0.952	1	5	3	82
0.952	1	4	3	132
0.952	1	3	3	132
0.952	1	2	3	1432
0.952	1	1	3	1432
0.953	1	4	3	132
0.953	1	3	3	132
0.954	1	4	3	132
0.954	1	3	3	132
0.954	1	2	3	1432
0.954	1	1	3	1432
0.955	1	4	3	132
0.955	1	3	3	132
0.956	1	4	3	132
0.956	1	3	3	132
0.956	1	2	3	1432
0.956	1	1	3	1432
0.957	1	4	3	132
0.957	1	3	3	132
0.958	1	4	3	132
0.958	1	3	3	132
0.958	1	2	3	1432
0.958	1	1	3	1432
0.959	1	4	3	132
0.959	1	3	3	132
0.96	1	4	3	132
0.96	1	3	3	132
0.96	1	2	3	1432
0.96	1	1	3	1432
0.961	1	4	3	132
0.961	1	3	3	132
0.962	1	4	3	132
0.962	1	3	3	132
0.962	1	2	3	1432
0.962	1	1	3	1432
0.963	1	4	3	132
0.963	1	3	3	132
0.964	1	4	3	132
0.964	1	3	3	132
0.964	1	2	3	1432
0.964	1	1	3	1432
0.965	1	4	3	132
0.965	1	3	3	132
0.966	1	4	3	132
0.966	1	3	3	132
0.966	1	2	3	1432
0.966	1	1	3	1432
0.967	1	4	3	132
0.967	1	3	3	132
0.968	1	4	3	132
0.968	1	3	3	132
0.968	1	2	3	1432
0.968	1	1	3	1432
0.969	1	4	3	132
0.969	1	3	3	132
0.97	1	4	3	132
0.97	1	3	3	132
0.97	1	2	3	1432
0.97	1	1	3	1432
0.971	1	4	3	132
0.971	1	3	3	132
0.972	1	4	3	132
0.972	1	3	3	132
0.972	1	2	3	1432
0.972	1	1	3	1432
0.973	1	4	3	132
0.973	1	3	3	132
0.974	1	4	3	132
0.974	1	3	3	132
0.974	1	2	3	1432
0.974	1	1	3	1432
0.975	1	4	3	132
0.975	1	3	3	132
0.976	1	4	3	132
0.976	1	3	3	132
0.976	1	2	3	1432
0.976	1	1	3	1432
0.977	1	4	3	132
0.977	1	3	3	132
0.978	1	4	3	132
0.978	1	3	3	132
0.978	1	2	3	1432
0.978	1	1	3	1432
0.979	1	4	3	132
0.979	1	3	3	132
0.98	1	4	3	132
0.98	1	3	3	132
0.98	1	2	3	1432
0.98	1	1	3	1432
0.981	1	4	3	132
0.981	1	3	3	132
0.982	1	4	3	132
0.982	1	3	3	132
0.982	1	2	3	1432
0.982	1	1	3	1432
0.983	1	4	3	132
0.983	1	3	3	132
0.984	1	4	3	132
0.984	1	3	3	132
0.984	1	2	3	1432
0.984	1	1	3	1432
0.985	1	4	3	132
0.985	1	3	3	132
0.986	1	4	3	132
0.986	1	3	3	132
0.986	1	2	3	1432
0.986	1	1	3	1432
0.987	1	4	3	132
0.987	1	3	3	132
0.988	1	4	3	132
0.988	1	3	3	132
0.988	1	2	3	1432
0.988	1	1	3	1432
0.989	1	4	3	132
0.989	1	3	3	132
0.99	1	4	3	132
0.99	1	3	3	132
0.99	1	2	3	1432
0.99	1	1	3	1432
0.991	1	4	3	132
0.991	1	3	3	132
0.992	1	4	3	132
0.992	1	3	3	132
0.992	1	2	3	1432
0.992	1	1	3	1432
0.993	1	4	3	132
0.993	1	3	3	132
0.994	1	4	3	132
0.994	1	3	3	132
0.994	1	2	3	1432
0.994	1	1	3	1432
0.995	1	4	3	132
0.995	1	3	3	132
0.996	1	4	3	132
0.996	1	3	3	132
0.996	1	2	3	1432
0.996	1	1	3	1432
0.997	1	4	3	132
0.997	1	3	3	132
0.998	1	4	3	132
0.998	1	3	3	132
0.998	1	2	3	1432
0.998	1	1	3	1432
0.999	1	4	3	132
0.999	1	3	3	132
1	1	4	3	132
1	1	3	3	132
1	1	2	3	1432
1	1	1	3	1432
1.001	1	4	3	132
1.001	1	3	3	132
1.002	1	6	3	82
1.002	1	5	3	82
1.002	1	4	3	132
1.002	1	3	3	132
1.002	1	2	3	1432
1.002	1	1	3	1432
1.003	1	4	3	132
1.003	1	3	3	132
1.004	1	4	3	132
1.004	1	3	3	132
1.004	1	2	3	1432
1.004	1	1	3	1432
1.005	1	4	3	132
1.005	1	3	3	132
1.006	1	4	3	132
1.006	1	3	3	132
1.006	1	2	3	1432
1.006	1	1	3	1432
1.007	1	4	3	132
1.007	1	3	3	132
1.008	1	4	3	132
1.008	1	3	3	132
1.008	1	2	3	1432
1.008	1	1	3	1432
1.009	1	4	3	132
1.009	1	3	3	132
1.01	1	4	3	132
1.01	1	3	3	132
1.01	1	2	3	1432
1.01	1	1	3	1432
1.011	1	4	3	132
1.011	1	3	3	132
1.012	1	4	3	132
1.012	1	3	3	132
1.012	1	2	3	1432
1.012	1	1	3	1432
1.013	1	4	3	132
1.013	1	3	3	132
1.014	1	4	3	132
1.014	1	3	3	132
1.014	1	2	3	1432
1.014	1	1	3	1432
1.015	1	4	3	132
1.015	1	3	3	132
1.016	1	4	3	132
1.016	1	3	3	132
1.016	1	2	3	1432
1.016	1	1	3	1432
1.017	1	4	3	132
1.017	1	3	3	132
1.018	1	4	3	132
1.018	1	3	3	132
1.018	1	2	3	1432
1.018	1	1	3	1432
1.019	1	4	3	132
1.019	1	3	3	132
1.02	1	4	3	132
1.02	1	3	3	132
1.02	1	2	3	1432
1.02	1	1	3	1432
1.021	1	4	3	132
1.021	1	3	3	132
1.022	1	4	3	132
1.022	1	3	3	132
1.022	1	2	3	1432
1.022	1	1	3	1432
1.023	1	4	3	132
1.023	1	3	3	132
1.024	1	4	3	132
1.024	1	3	3	132
1.024	1	2	3	1432
1.024	1	1	3	1432
1.025	1	4	3	132
1.025	1	3	3	132
1.026	1	4	3	132
1.026	1	3	3	132
1.026	1	2	3	1432
1.026	1	1	3	1432
1.027	1	4	3	132
1.027	1	3	3	132
1.028	1	4	3	132
1.028	1	3	3	132
1.028	1	2	3	1432
1.028	1	1	3	1432
1.029	1	4	3	132
1.029	1	3	3	132
1.03	1	4	3	132
1.03	1	3	3	132
1.03	1	2	3	1432
1.03	1	1	3	1432
1.031	1	4	3	132
1.031	1	3	3	132
1.032	1	4	3	132
1.032	1	3	3	132
1.032	1	2	3	1432
1.032	1	1	3	1432
1.033	1	4	3	132
1.033	1	3	3	132
1.034	1	4	3	132
1.034	1	3	3	132
1.034	1	2	3	1432
1.034	1	1	3	1432
1.035	1	4	3	132
1.035	1	3	3	132
1.036	1	4	3	132
1.036	1	3	3	132
1.036	1	2	3	1432
1.036	1	1	3	1432
1.037	1	4	3	132
1.037	1	3	3	132
1.038	1	4	3	132
1.038	1	3	3	132
1.038	1	2	3	1432
1.038	1	1	3	1432
1.039	1	4	3	132
1.039	1	3	3	132
1.04	1	4	3	132
1.04	1	3	3	132
1.04	1	2	3	1432
1.04	1	1	3	1432
1.041	1	4	3	132
1.041	1	3	3	132
1.042	1	4	3	132
1.042	1	3	3	132
1.042	1	2	3	1432
1.042	1	1	3	1432
1.043	1	4	3	132
1.043	1	3	3	132
1.044	1	4	3	132
1.044	1	3	3	132
1.044	1	2	3	1432
1.044	1	1	3	1432
1.045	1	4	3	132
1.045	1	3	3	132
1.046	1	4	3	132
1.046	1	3	3	132
1.046	1	2	3	1432
1.046	1	1	3	1432
1.047	1	4	3	132
1.047	1	3	3	132
1.048	1	4	3	132
1.048	1	3	3	132
1.048	1	2	3	1432
1.048	1	1	3	1432
1.049	1	4	3	132
1.049	1	3	3	132
1.05	1	4	3	132
1.05	1	3	3	132
1.05	1	2	3	1432
1.05	1	1	3	1432
1.051	1	4	3	132
1.051	1	3	3	132
1.052	1	6	3	82
1.052	1	5	3	82
1.052	1	4	3	132
1.052	1	3	3	132
1.052	1	2	3	1432
1.052	1	1	3	1432
1.053	1	4	3	132
1.053	1	3	3	132
1.054	1	4	3	132
1.054	1	3	3	132
1.054	1	2	3	1432
1.054	1	1	3	1432
1.055	1	4	3	132
1.055	1	3	3	132
1.056	1	4	3	132
1.056	1	3	3	132
1.056	1	2	3	1432
1.056	1	1	3	1432
1.057	1	4	3	132
1.057	1	3	3	132
1.058	1	4	3	132
1.058	1	3	3	132
1.058	1	2	3	1432
1.058	1	1	3	1432
1.059	1	4	3	132
1.059	1	3	3	132
1.06	1	4	3	132
1.06	1	3	3	132
1.06	1	2	3	1432
1.06	1	1	3	1432
1.061	1	4	3	132
1.061	1	3	3	132
1.062	1	4	3	132
1.062	1	3	3	132
1.062	1	2	3	1432
1.062	1	1	3	1432
1.063	1	4	3	132
1.063	1	3	3	132
1.064	1	4	3	132
1.064	1	3	3	132
1.064	1	2	3	1432
1.064	1	1	3	1432
1.065	1	4	3	132
1.065	1	3	3	132
1.066	1	4	3	132
1.066	1	3	3	132
1.066	1	2	3	1432
1.066	1	1	3	1432
1.067	1	4	3	132
1.067	1	3	3	132
1.068	1	4	3	132
1.068	1	3	3	132
1.068	1	2	3	1432
1.068	1	1	3	1432
1.069	1	4	3	132
1.069	1	3	3	132
1.07	1	4	3	132
1.07	1	3	3	132
1.07	1	2	3	1432
1.07	1	1	3	1432
1.071	1	4	3	132
1.071	1	3	3	132
1.072	1	4	3	132
1.072	1	3	3	132
1.072	1	2	3	1432
1.072	1	1	3	1432
1.073	1	4	3	132
1.073	1	3	3	132
1.074	1	4	3	132
1.074	1	3	3	132
1.074	1	2	3	1432
1.074	1	1	3	1432
1.075	1	4	3	132
1.075	1	3	3	132
1.076	1	4	3	132
1.076	1	3	3	132
1.076	1	2	3	1432
1.076	1	1	3	1432
1.077	1	4	3	132
1.077	1	3	3	132
1.078	1	4	3	132
1.078	1	3	3	132
1.078	1	2	3	1432
1.078	1	1	3	1432
1.079	1	4	3	132
1.079	1	3	3	132
1.08	1	4	3	132
1.08	1	3	3	132
1.08	1	2	3	1432
1.08	1	1	3	1432
1.081	1	4	3	132
1.081	1	3	3	132
1.082	1	4	3	132
1.082	1	3	3	132
1.082	1	2	3	1432
1.082	1	1	3	1432
1.083	1	4	3	132
1.083	1	3	3	132
1.084	1	4	3	132
1.084	1	3	3	132
1.084	1	2	3	1432
1.084	1	1	3	1432
1.085	1	4	3	132
1.085	1	3	3	132
1.086	1	4	3	132
1.086	1	3	3	132
1.086	1	2	3	1432
1.086	1	1	3	1432
1.087	1	4	3	132
1.087	1	3	3	132
1.088	1	4	3	132
1.088	1	3	3	132
1.088	1	2	3	1432
1.088	1	1	3	1432
1.089	1	4	3	132
1.089	1	3	3	132
1.09	1	4	3	132
1.09	1	3	3	132
1.09	1	2	3	1432
1.09	1	1	3	1432
1.091	1	4	3	132
1.091	1	3	3	132
1.092	1	4	3	132
1.092	1	3	3	132
1.092	1	2	3	1432
1.092	1	1	3	1432
1.093	1	4	3	132
1.093	1	3	3	132
1.094	1	4	3	132
1.094	1	3	3	132
1.094	1	2	3	1432
1.094	1	1	3	1432
1.095	1	4	3	132
1.095	1	3	3	132
1.096	1	4	3	132
1.096	1	3	3	132
1.096	1	2	3	1432
1.096	1	1	3	1432
1.097	1	4	3	132
1.097	1	3	3	132
1.098	1	4	3	132
1.098	1	3	3	132
1.098	1	2	3	1432
1.098	1	1	3	1432
1.099	1	4	3	132
1.099	1	3	3	132
1.1	1	4	3	132
1.1	1	3	3	132
1.1	1	2	3	1432
1.1	1	1	3	1432
1.101	1	4	3	132
1.101	1	3	3	132
1.102	1	6	3	82
1.102	1	5	3	82
1.102	1	4	3	132
1.102	1	3	3	132
1.102	1	2	3	1432
1.102	1	1	3	1432
1.103	1	4	3	132
1.103	1	3	3	132
1.104	1	4	3	132
1.104	1	3	3	132
1.104	1	2	3	1432
1.104	1	1	3	1432
1.105	1	4	3	132
1.105	1	3	3	132
1.106	1	4	3	132
1.106	1	3	3	132
1.106	1	2	3	1432
1.106	1	1	3	1432
1.107	1	4	3	132
1.107	1	3	3	132
1.108	1	4	3	132
1.108	1	3	3	132
1.108	1	2	3	1432
1.108	1	1	3	1432
1.109	1	4	3	132
1.109	1	3	3	132
1.11	1	4	3	132
1.11	1	3	3	132
1.11	1	2	3	1432
1.11	1	1	3	1432
1.111	1	4	3	132
1.111	1	3	3	132
1.112	1	4	3	132
1.112	1	3	3	132
1.112	1	2	3	1432
1.112	1	1	3	1432
1.113	1	4	3	132
1.113	1	3	3	132
1.114	1	4	3	132
1.114	1	3	3	132
1.114	1	2	3	1432
1.114	1	1	3	1432
1.115	1	4	3	132
1.115	1	3	3	132
1.116	1	4	3	132
1.116	1	3	3	132
1.116	1	2	3	1432
1.116	1	1	3	1432
1.117	1	4	3	132
1.117	1	3	3	132
1.118	1	4	3	132
1.118	1	3	3	132
1.118	1	2	3	1432
1.118	1	1	3	1432
1.119	1	4	3	132
1.119	1	3	3	132
1.12	1	4	3	132
1.12	1	3	3	132
1.12	1	2	3	1432
1.12	1	1	3	1432
1.121	1	4	3	132
1.121	1	3	3	132
1.122	1	4	3	132
1.122	1	3	3	132
1.122	1	2	3	1432
1.122	1	1	3	1432
1.123	1	4	3	132
1.123	1	3	3	132
1.124	1	4	3	132
1.124	1	3	3	132
1.124	1	2	3	1432
1.124	1	1	3	1432
1.125	1	4	3	132
1.125	1	3	3	132
1.126	1	4	3	132
1.126	1	3	3	132
1.126	1	2	3	1432
1.126	1	1	3	1432
1.127	1	4	3	132
1.127	1	3	3	132
1.128	1	4	3	132
1.128	1	3	3	132
1.128	1	2	3	1432
1.128	1	1	3	1432
1.129	1	4	3	132
1.129	1	3	3	132
1.13	1	4	3	132
1.13	1	3	3	132
1.13	1	2	3	1432
1.13	1	1	3	1432
1.131	1	4	3	132
1.131	1	3	3	132
1.132	1	4	3	132
1.132	1	3	3	132
1.132	1	2	3	1432
1.132	1	1	3	1432
1.133	1	4	3	132
1.133	1	3	3	132
1.134	1	4	3	132
1.134	1	3	3	132
1.134	1	2	3	1432
1.134	1	1	3	1432
1.135	1	4	3	132
1.135	1	3	3	132
1.136	1	4	3	132
1.136	1	3	3	132
1.136	1	2	3	1432
1.136	1	1	3	1432
1.137	1	4	3	132
1.137	1	3	3	132
1.138	1	4	3	132
1.138	1	3	3	132
1.138	1	2	3	1432
1.138	1	1	3	1432
1.139	1	4	3	132
1.139	1	3	3	132
1.14	1	4	3	132
1.14	1	3	3	132
1.14	1	2	3	1432
1.14	1	1	3	1432
1.141	1	4	3	132
1.141	1	3	3	132
1.142	1	4	3	132
1.142	1	3	3	132
1.142	1	2	3	1432
1.142	1	1	3	1432
1.143	1	4	3	132
1.143	1	3	3	132
1.144	1	4	3	132
1.144	1	3	3	132
1.144	1	2	3	1432
1.144	1	1	3	1432
1.145	1	4	3	132
1.145	1	3	3	132
1.146	1	4	3	132
1.146	1	3	3	132
1.146	1	2	3	1432
1.146	1	1	3	1432
1.147	1	4	3	132
1.147	1	3	3	132
1.148	1	4	3	132
1.148	1	3	3	132
1.148	1	2	3	1432
1.148	1	1	3	1432
1.149	1	4	3	132
1.149	1	3	3	132
1.15	1	4	3	132
1.15	1	3	3	132
1.15	1	2	3	1432
1.15	1	1	3	1432
1.151	1	4	3	132
1.151	1	3	3	132
1.152	1	6	3	82
1.152	1	5	3	82
1.152	1	4	3	132
1.152	1	3	3	132
1.152	1	2	3	1432
1.152	1	1	3	1432
1.153	1	4	3	132
1.153	1	3	3	132
1.154	1	4	3	132
1.154	1	3	3	132
1.154	1	2	3	1432
1.154	1	1	3	1432
1.155	1	4	3	132
1.155	1	3	3	132
1.156	1	4	3	132
1.156	1	3	3	132
1.156	1	2	3	1432
1.156	1	1	3	1432
1.157	1	4	3	132
1.157	1	3	3	132
1.158	1	4	3	132
1.158	1	3	3	132
1.158	1	2	3	1432
1.158	1	1	3	1432
1.159	1	4	3	132
1.159	1	3	3	132
1.16	1	4	3	132
1.16	1	3	3	132
1.16	1	2	3	1432
1.16	1	1	3	1432
1.161	1	4	3	132
1.161	1	3	3	132
1.162	1	4	3	132
1.162	1	3	3	132
1.162	1	2	3	1432
1.162	1	1	3	1432
1.163	1	4	3	132
1.163	1	3	3	132
1.164	1	4	3	132
1.164	1	3	3	132
1.164	1	2	3	1432
1.164	1	1	3	1432
1.165	1	4	3	132
1.165	1	3	3	132
1.166	1	4	3	132
1.166	1	3	3	132
1.166	1	2	3	1432
1.166	1	1	3	1432
1.167	1	4	3	132
1.167	1	3	3	132
1.168	1	4	3	132
1.168	1	3	3	132
1.168	1	2	3	1432
1.168	1	1	3	1432
1.169	1	4	3	132
1.169	1	3	3	132
1.17	1	4	3	132
1.17	1	3	3	132
1.17	1	2	3	1432
1.17	1	1	3	1432
1.171	1	4	3	132
1.171	1	3	3	132
1.172	1	4	3	132
1.172	1	3	3	132
1.172	1	2	3	1432
1.172	1	1	3	1432
1.173	1	4	3	132
1.173	1	3	3	132
1.174	1	4	3	132
1.174	1	3	3	132
1.174	1	2	3	1432
1.174	1	1	3	1432
1.175	1	4	3	132
1.175	1	3	3	132
1.176	1	4	3	132
1.176	1	3	3	132
1.176	1	2	3	1432
1.176	1	1	3	1432
1.177	1	4	3	132
1.177	1	3	3	132
1.178	1	4	3	132
1.178	1	3	3	132
1.178	1	2	3	1432
1.178	1	1	3	1432
1.179	1	4	3	132
1.179	1	3	3	132
1.18	1	4	3	132
1.18	1	3	3	132
1.18	1	2	3	1432
1.18	1	1	3	1432
1.181	1	4	3	132
1.181	1	3	3	132
1.182	1	4	3	132
1.182	1	3	3	132
1.182	1	2	3	1432
1.182	1	1	3	1432
1.183	1	4	3	132
1.183	1	3	3	132
1.184	1	4	3	132
1.184	1	3	3	132
1.184	1	2	3	1432
1.184	1	1	3	1432
1.185	1	4	3	132
1.185	1	3	3	132
1.186	1	4	3	132
1.186	1	3	3	132
1.186	1	2	3	1432
1.186	1	1	3	1432
1.187	1	4	3	132
1.187	1	3	3	132
1.188	1	4	3	132
1.188	1	3	3	132
1.188	1	2	3	1432
1.188	1	1	3	1432
1.189	1	4	3	132
1.189	1	3	3	132
1.19	1	4	3	132
1.19	1	3	3	132
1.19	1	2	3	1432
1.19	1	1	3	1432
1.191	1	4	3	132
1.191	1	3	3	132
1.192	1	4	3	132
1.192	1	3	3	132
1.192	1	2	3	1432
1.192	1	1	3	1432
1.193	1	4	3	132
1.193	1	3	3	132
1.194	1	4	3	132
1.194	1	3	3	132
1.194	1	2	3	1432
1.194	1	1	3	1432
1.195	1	4	3	132
1.195	1	3	3	132
1.196	1	4	3	132
1.196	1	3	3	132
1.196	1	2	3	1432
1.196	1	1	3	1432
1.197	1	4	3	132
1.197	1	3	3	132
1.198	1	4	3	132
1.198	1	3	3	132
1.198	1	2	3	1432
1.198	1	1	3	1432
1.199	1	4	3	132
1.199	1	3	3	132
1.2	1	4	3	132
1.2	1	3	3	132
1.2	1	2	3	1432
1.2	1	1	3	1432
1.201	1	4	3	132
1.201	1	3	3	132
1.202	1	6	3	82
1.202	1	5	3	82
1.202	1	4	3	132
1.202	1	3	3	132
1.202	1	2	3	1432
1.202	1	1	3	1432
1.203	1	4	3	132
1.203	1	3	3	132
1.204	1	4	3	132
1.204	1	3	3	132
1.204	1	2	3	1432
1.204	1	1	3	1432
1.205	1	4	3	132
1.205	1	3	3	132
1.206	1	4	3	132
1.206	1	3	3	132
1.206	1	2	3	1432
1.206	1	1	3	1432
1.207	1	4	3	132
1.207	1	3	3	132
1.208	1	4	3	132
1.208	1	3	3	132
1.208	1	2	3	1432
1.208	1	1	3	1432
1.209	1	4	3	132
1.209	1	3	3	132
1.21	1	4	3	132
1.21	1	3	3	132
1.21	1	2	3	1432
1.21	1	1	3	1432
1.211	1	4	3	132
1.211	1	3	3	132
1.212	1	4	3	132
1.212	1	3	3	132
1.212	1	2	3	1432
1.212	1	1	3	1432
1.213	1	4	3	132
1.213	1	3	3	132
1.214	1	4	3	132
1.214	1	3	3	132
1.214	1	2	3	1432
1.214	1	1	3	1432
1.215	1	4	3	132
1.215	1	3	3	132
1.216	1	4	3	132
1.216	1	3	3	132
1.216	1	2	3	1432
1.216	1	1	3	1432
1.217	1	4	3	132
1.217	1	3	3	132
1.218	1	4	3	132
1.218	1	3	3	132
1.218	1	2	3	1432
1.218	1	1	3	1432
1.219	1	4	3	132
1.219	1	3	3	132
1.22	1	4	3	132
1.22	1	3	3	132
1.22	1	2	3	1432
1.22	1	1	3	1432
1.221	1	4	3	132
1.221	1	3	3	132
1.222	1	4	3	132
1.222	1	3	3	132
1.222	1	2	3	1432
1.222	1	1	3	1432
1.223	1	4	3	132
1.223	1	3	3	132
1.224	1	4	3	132
1.224	1	3	3	132
1.224	1	2	3	1432
1.224	1	1	3	1432
1.225	1	4	3	132
1.225	1	3	3	132
1.226	1	4	3	132
1.226	1	3	3	132
1.226	1	2	3	1432
1.226	1	1	3	1432
1.227	1	4	3	132
1.227	1	3	3	132
1.228	1	4	3	132
1.228	1	3	3	132
1.228	1	2	3	1432
1.228	1	1	3	1432
1.229	1	4	3	132
1.229	1	3	3	132
1.23	1	4	3	132
1.23	1	3	3	132
1.23	1	2	3	1432
1.23	1	1	3	1432
1.231	1	4	3	132
1.231	1	3	3	132
1.232	1	4	3	132
1.232	1	3	3	132
1.232	1	2	3	1432
1.232	1	1	3	1432
1.233	1	4	3	132
1.233	1	3	3	132
1.234	1	4	3	132
1.234	1	3	3	132
1.234	1	2	3	1432
1.234	1	1	3	1432
1.235	1	4	3	132
1.235	1	3	3	132
1.236	1	4	3	132
1.236	1	3	3	132
1.236	1	2	3	1432
1.236	1	1	3	1432
1.237	1	4	3	132
1.237	1	3	3	132
1.238	1	4	3	132
1.238	1	3	3	132
1.238	1	2	3	1432
1.238	1	1	3	1432
1.239	1	4	3	132
1.239	1	3	3	132
1.24	1	4	3	132
1.24	1	3	3	132
1.24	1	2	3	1432
1.24	1	1	3	1432
1.241	1	4	3	132
