% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
3069	1	5	5	0	28	1095	0	1	0
3069	2	6	1	0	10	549	0	1	0
3070	1	4	4	0	28	1095	0	0	0
3070	1	5	5	0	28	1095	0	1	0
3070	2	6	1	0	10	549	0	1	0
3071	1	4	4	0	28	1095	0	0	0
3071	2	6	1	0	10	549	0	1	0
3072	1	4	4	0	28	1095	0	0	0
3072	1	5	5	0	28	1095	0	0	0
3072	2	6	1	0	10	549	0	0	0
3073	1	4	4	0	28	1095	0	1	0
3073	1	5	5	0	28	1095	0	1	0
3073	2	6	1	0	10	549	0	1	0
3074	1	4	4	0	28	1095	0	1	0
3074	1	5	5	0	28	1095	0	1	0
3074	2	6	1	0	10	549	0	0	0
3075	1	5	5	0	28	1095	0	0	0
3075	2	6	1	0	10	549	0	1	0
3076	1	5	5	0	28	1095	0	0	0
3076	2	6	1	0	10	549	0	0	0
3077	1	5	5	0	28	1095	0	0	0
3077	2	6	1	0	10	549	0	0	0
3078	1	4	4	0	28	1095	0	0	0
3078	1	5	5	0	28	1095	0	1	0
3078	2	6	1	0	10	549	0	1	0
3079	1	4	4	0	28	1095	0	0	0
3079	1	5	5	0	28	1095	0	0	0
3079	2	6	1	0	10	549	0	0	0
3080	1	5	5	0	28	1095	0	0	0
3080	2	6	1	0	10	549	0	1	0
3081	1	4	4	0	28	1095	0	0	0
3081	1	5	5	0	28	1095	0	0	0
3081	2	6	1	0	10	549	0	0	0
3082	1	4	4	0	28	1095	0	1	0
3082	1	5	5	0	28	1095	0	1	0
3082	2	6	1	0	10	549	0	1	0
3083	1	4	4	0	28	1095	0	1	0
3083	1	5	5	0	28	1095	0	0	0
3083	2	6	1	0	10	549	0	1	0
3084	2	6	1	0	10	549	0	1	0
3085	1	5	5	0	28	1095	0	0	0
3085	2	6	1	0	10	549	0	0	0
3086	1	5	5	0	28	2292	0	1	0
3086	2	6	1	0	10	549	0	0	0
3087	1	5	5	0	28	1095	0	0	0
3087	2	6	1	0	10	549	0	1	0
3088	1	4	4	0	28	1095	0	0	0
3088	1	5	5	0	28	1095	0	0	0
3088	2	6	1	0	10	549	0	1	0
3089	1	4	4	0	28	1095	0	0	0
3089	1	5	5	0	28	1095	0	0	0
3089	2	6	1	0	10	549	0	0	0
3090	1	5	5	0	28	2292	0	1	0
3090	2	6	1	0	10	549	0	1	0
3091	1	4	4	0	28	1095	0	1	0
3091	1	5	5	0	28	1095	0	1	0
3091	2	6	1	0	10	549	0	1	0
3092	1	4	4	0	28	1095	0	1	0
3092	1	5	5	0	28	1095	0	0	0
3092	2	6	1	0	10	549	0	1	0
3093	1	5	5	0	28	2292	0	0	0
3093	2	6	1	0	10	549	0	1	0
3094	1	5	5	0	28	2292	0	1	0
3094	2	6	1	0	10	549	0	1	0
3095	1	5	5	0	28	2292	0	1	0
3095	2	6	1	0	10	549	0	0	0
3096	1	5	5	0	28	1095	0	1	0
3096	2	6	1	0	10	549	0	0	0
3097	2	6	1	0	10	549	0	0	0
3098	1	4	4	0	28	1095	0	0	0
3098	1	5	5	0	28	1095	0	0	0
3098	2	6	1	0	10	549	0	0	0
3099	1	4	4	0	28	1095	0	0	0
3099	1	5	5	0	28	1095	0	1	0
3099	2	6	1	0	10	549	0	0	0
3100	1	5	5	0	28	2292	0	0	0
3100	2	6	1	0	10	549	0	0	0
3101	1	5	5	0	28	2292	0	0	0
3101	2	6	1	0	10	549	0	0	0
3102	2	6	1	0	10	549	0	0	0
3103	1	4	4	0	28	1095	0	1	0
3103	1	5	5	0	28	1095	0	0	0
3103	2	6	1	0	10	549	0	1	0
3104	1	4	4	0	28	1095	0	1	0
3104	2	6	1	0	10	549	0	1	0
3105	1	4	4	0	28	1095	0	0	0
3105	1	5	5	0	28	1095	0	0	0
3105	2	6	1	0	10	549	0	0	0
3106	1	4	4	0	28	1095	0	0	0
3106	1	5	5	0	28	1095	0	0	0
3106	2	6	1	0	10	549	0	0	0
3107	1	5	5	0	28	2292	0	1	0
3107	2	6	1	0	10	549	0	0	0
3108	2	6	1	0	10	549	0	0	0
3109	2	6	1	0	10	549	0	1	0
3110	1	4	4	0	28	1095	0	0	0
3110	2	6	1	0	10	549	0	0	0
3111	1	4	4	0	28	1095	0	0	0
3111	2	6	1	0	10	549	0	1	0
3112	1	4	4	0	28	1095	0	1	0
3112	1	5	5	0	28	1095	0	1	0
3112	2	6	1	0	10	549	0	0	0
3113	1	4	4	0	28	1095	0	1	0
3113	1	5	5	0	28	1095	0	1	0
3113	2	6	1	0	10	549	0	0	0
3114	1	5	5	0	28	2292	0	0	0
3114	2	6	1	0	10	549	0	0	0
3115	1	5	5	0	28	2292	0	1	0
3115	2	6	1	0	10	549	0	1	0
3116	1	5	5	0	28	2292	0	1	0
3116	2	6	1	0	10	549	0	1	0
3117	1	4	4	0	28	1095	0	0	0
3117	1	5	5	0	28	1095	0	1	0
3117	2	6	1	0	10	549	0	1	0
3118	2	6	1	0	10	549	0	1	0
3119	1	4	4	0	28	1095	0	0	0
3119	2	6	1	0	10	549	0	1	0
3120	1	5	5	0	28	1095	0	0	0
3120	2	6	1	0	10	549	0	1	0
3121	1	5	5	0	28	2292	0	0	0
3121	2	6	1	0	10	549	0	1	0
3122	1	5	5	0	28	2292	0	0	0
3122	2	6	1	0	10	549	0	0	0
3123	1	5	5	0	28	2292	0	0	0
3123	2	6	1	0	10	549	0	0	0
3124	1	4	4	0	28	1095	0	1	0
3124	1	5	5	0	28	1095	0	0	0
3124	2	6	1	0	10	549	0	0	0
3125	1	4	4	0	28	1095	0	1	0
3125	1	5	5	0	28	1095	0	1	0
3125	2	6	1	0	10	549	0	1	0
3126	1	4	4	0	28	1095	0	0	0
3126	2	6	1	0	10	549	0	1	0
3127	2	6	1	0	10	549	0	1	0
3128	2	6	1	0	10	549	0	0	0
3129	1	5	5	0	28	2292	0	1	0
3129	2	6	1	0	10	549	0	0	0
3130	1	5	5	0	28	2292	0	0	0
3130	2	6	1	0	10	549	0	0	0
3131	1	4	4	0	28	1095	0	0	0
3131	1	5	5	0	28	1095	0	0	0
3131	2	6	1	0	10	549	0	0	0
3132	1	4	4	0	28	1095	0	0	0
3132	1	5	5	0	28	1095	0	0	0
3132	2	6	1	0	10	549	0	0	0
3133	1	4	4	0	28	1095	0	1	0
3133	1	5	5	0	28	1095	0	1	0
3133	2	6	1	0	10	549	0	1	0
3134	1	4	4	0	28	1095	0	1	0
3134	1	5	5	0	28	1095	0	1	0
3134	2	6	1	0	10	549	0	1	0
3135	1	4	4	0	28	1095	0	1	0
3135	1	5	5	0	28	1095	0	1	0
3135	2	6	1	0	10	549	0	1	0
3136	2	6	1	0	10	549	0	0	0
3137	2	6	1	0	10	549	0	0	0
3138	1	4	4	0	28	1095	0	0	0
3138	1	5	5	0	28	1095	0	1	0
3138	2	6	1	0	10	549	0	0	0
3139	2	6	1	0	10	549	0	0	0
3140	1	4	4	0	28	1095	0	0	0
3140	1	5	5	0	28	1095	0	0	0
3140	2	6	1	0	10	549	0	0	0
3141	1	4	4	0	28	1095	0	0	0
3141	2	6	1	0	10	549	0	0	0
3142	1	4	4	0	28	1095	0	0	0
3142	1	5	5	0	28	1095	0	0	0
3142	2	6	1	0	10	549	0	0	0
3143	1	4	4	0	28	1095	0	1	0
3143	1	5	5	0	28	1095	0	1	0
3143	2	6	1	0	10	549	0	1	0
3144	1	4	4	0	28	1095	0	1	0
3144	1	5	5	0	28	1095	0	1	0
3144	2	6	1	0	10	549	0	1	0
3145	2	6	1	0	10	549	0	1	0
3146	2	6	1	0	10	549	0	1	0
3147	2	6	1	0	10	549	0	0	0
3148	1	4	4	0	28	1095	0	0	0
3148	1	5	5	0	28	1095	0	1	0
3148	2	6	1	0	10	549	0	1	0
3149	1	4	4	0	28	1095	0	0	0
3149	2	6	1	0	10	549	0	0	0
3150	1	5	5	0	28	1095	0	0	0
3150	2	6	1	0	10	549	0	1	0
3151	1	4	4	0	28	1095	0	0	0
3151	1	5	5	0	28	1095	0	0	0
3151	2	6	1	0	10	549	0	0	0
3152	1	4	4	0	28	1095	0	1	0
3152	1	5	5	0	28	1095	0	1	0
3152	2	6	1	0	10	549	0	1	0
3153	1	4	4	0	28	1095	0	1	0
3153	1	5	5	0	28	1095	0	1	0
3153	2	6	1	0	10	549	0	1	0
3154	2	6	1	0	10	549	0	1	0
3155	1	5	5	0	28	1095	0	0	0
3155	2	6	1	0	10	549	0	0	0
3156	2	6	1	0	10	549	0	1	0
3157	2	6	1	0	10	549	0	1	0
3158	1	4	4	0	28	1095	0	0	0
3158	1	5	5	0	28	1095	0	0	0
3158	2	6	1	0	10	549	0	0	0
3159	1	4	4	0	28	1095	0	0	0
3159	1	5	5	0	28	1095	0	0	0
3159	2	6	1	0	10	549	0	0	0
3160	1	5	5	0	28	1095	0	0	0
3160	2	6	1	0	10	549	0	1	0
3161	1	4	4	0	28	1095	0	1	0
3161	2	6	1	0	10	549	0	1	0
3162	1	4	4	0	28	1095	0	1	0
3162	2	6	1	0	10	549	0	1	0
3163	1	5	5	0	28	2292	0	1	0
3163	2	6	1	0	10	549	0	1	0
3164	1	5	5	0	28	2292	0	1	0
3164	2	6	1	0	10	549	0	1	0
3165	2	6	1	0	10	549	0	0	0
3166	1	4	4	0	28	1095	0	0	0
3166	2	6	1	0	10	549	0	0	0
3167	1	5	5	0	28	1095	0	0	0
3167	2	6	1	0	10	549	0	1	0
3168	1	4	4	0	28	1095	0	0	0
3168	2	6	1	0	10	549	0	1	0
3169	1	4	4	0	28	1095	0	0	0
3169	1	5	5	0	28	1095	0	1	0
3169	2	6	1	0	10	549	0	1	0
3170	2	6	1	0	10	549	0	0	0
3171	1	5	5	0	28	2292	0	0	0
3171	2	6	1	0	10	549	0	0	0
3172	1	4	4	0	28	1095	0	1	0
3172	1	5	5	0	28	1095	0	1	0
3172	2	6	1	0	10	549	0	1	0
3173	1	4	4	0	28	1095	0	1	0
3173	1	5	5	0	28	1095	0	1	0
3173	2	6	1	0	10	549	0	1	0
3174	1	5	5	0	28	2292	0	1	0
3174	2	6	1	0	10	549	0	1	0
3175	1	4	4	0	28	1095	0	0	0
3175	1	5	5	0	28	1095	0	1	0
3175	2	6	1	0	10	549	0	1	0
3176	1	5	5	0	28	1095	0	0	0
3176	2	6	1	0	10	549	0	0	0
3177	1	5	5	0	28	2292	0	1	0
3177	2	6	1	0	10	549	0	1	0
3178	2	6	1	0	10	549	0	0	0
3179	1	4	4	0	28	1095	0	0	0
3179	1	5	5	0	28	1095	0	0	0
3179	2	6	1	0	10	549	0	0	0
3180	1	4	4	0	28	1095	0	0	0
3180	1	5	5	0	28	1095	0	0	0
3180	2	6	1	0	10	549	0	0	0
3181	2	6	1	0	10	549	0	0	0
3182	1	4	4	0	28	1095	0	1	0
3182	1	5	5	0	28	1095	0	0	0
3182	2	6	1	0	10	549	0	0	0
3183	1	4	4	0	28	1095	0	1	0
3183	1	5	5	0	28	1095	0	0	0
3183	2	6	1	0	10	549	0	1	0
3184	1	5	5	0	28	2292	0	0	0
3184	2	6	1	0	10	549	0	0	0
3185	1	5	5	0	28	2292	0	1	0
3185	2	6	1	0	10	549	0	1	0
3186	1	4	4	0	28	1095	0	0	0
3186	1	5	5	0	28	1095	0	1	0
3186	2	6	1	0	10	549	0	0	0
3187	1	4	4	0	28	1095	0	0	0
3187	1	5	5	0	28	1095	0	0	0
3187	2	6	1	0	10	549	0	0	0
3188	2	6	1	0	10	549	0	1	0
3189	1	4	4	0	28	1095	0	0	0
3189	2	6	1	0	10	549	0	0	0
3190	1	4	4	0	28	1095	0	0	0
3190	1	5	5	0	28	1095	0	1	0
3190	2	6	1	0	10	549	0	0	0
3191	1	5	5	0	28	2292	0	0	0
3191	2	6	1	0	10	549	0	0	0
3192	2	6	1	0	10	549	0	0	0
3193	1	4	4	0	28	1095	0	1	0
3193	1	5	5	0	28	1095	0	0	0
3193	2	6	1	0	10	549	0	0	0
3194	1	4	4	0	28	1095	0	1	0
3194	2	6	1	0	10	549	0	0	0
3195	2	6	1	0	10	549	0	1	0
3196	1	4	4	0	28	1095	0	0	0
3196	1	5	5	0	28	1095	0	1	0
3196	2	6	1	0	10	549	0	1	0
3197	1	4	4	0	28	1095	0	0	0
3197	1	5	5	0	28	1095	0	0	0
3197	2	6	1	0	10	549	0	0	0
3198	1	5	5	0	28	2292	0	1	0
3198	2	6	1	0	10	549	0	0	0
3199	2	6	1	0	10	549	0	1	0
3200	1	4	4	0	28	1095	0	0	0
3200	1	5	5	0	28	1095	0	1	0
3200	2	6	1	0	10	549	0	1	0
3201	1	4	4	0	28	1095	0	0	0
3201	1	5	5	0	28	1095	0	1	0
3201	2	6	1	0	10	549	0	1	0
3202	1	4	4	0	28	1095	0	1	0
3202	1	5	5	0	28	1095	0	1	0
3202	2	6	1	0	10	549	0	1	0
3203	1	4	4	0	28	1095	0	1	0
3203	2	6	1	0	10	549	0	0	0
3204	1	5	5	0	28	1095	0	0	0
3204	2	6	1	0	10	549	0	0	0
3205	2	6	1	0	10	549	0	1	0
3206	1	5	5	0	28	2292	0	1	0
3206	2	6	1	0	10	549	0	1	0
3207	1	4	4	0	28	1095	0	0	0
3207	1	5	5	0	28	1095	0	0	0
3207	2	6	1	0	10	549	0	0	0
3208	1	5	5	0	28	1095	0	0	0
3208	2	6	1	0	10	549	0	0	0
3209	1	4	4	0	28	1095	0	0	0
3209	2	6	1	0	10	549	0	0	0
3210	1	5	5	0	28	2292	0	1	0
3210	2	6	1	0	10	549	0	1	0
3211	1	4	4	0	28	1095	0	1	0
3211	1	5	5	0	28	1095	0	1	0
3211	2	6	1	0	10	549	0	1	0
3212	1	4	4	0	28	1095	0	1	0
3212	1	5	5	0	28	1095	0	1	0
3212	2	6	1	0	10	549	0	1	0
3213	2	6	1	0	10	549	0	0	0
3214	1	5	5	0	28	1095	0	0	0
3214	2	6	1	0	10	549	0	0	0
3215	1	5	5	0	28	1095	0	0	0
3215	2	6	1	0	10	549	0	1	0
3216	1	5	5	0	28	2292	0	1	0
3216	2	6	1	0	10	549	0	1	0
3217	2	6	1	0	10	549	0	0	0
3218	1	4	4	0	28	1095	0	0	0
3218	1	5	5	0	28	1095	0	0	0
3218	2	6	1	0	10	549	0	0	0
3219	1	4	4	0	28	1095	0	0	0
3219	1	5	5	0	28	1095	0	0	0
3219	2	6	1	0	10	549	0	0	0
3220	1	5	5	0	28	2292	0	1	0
3220	2	6	1	0	10	549	0	1	0
3221	1	4	4	0	28	1095	0	1	0
3221	1	5	5	0	28	1095	0	1	0
3221	2	6	1	0	10	549	0	1	0
3222	1	4	4	0	28	1095	0	1	0
3222	1	5	5	0	28	1095	0	1	0
3222	2	6	1	0	10	549	0	1	0
3223	1	5	5	0	28	2292	0	0	0
3223	2	6	1	0	10	549	0	0	0
3224	1	5	5	0	28	2292	0	1	0
3224	2	6	1	0	10	549	0	1	0
3225	1	4	4	0	28	1095	0	0	0
3225	1	5	5	0	28	1095	0	0	0
3225	2	6	1	0	10	549	0	0	0
3226	1	4	4	0	28	1095	0	0	0
3226	1	5	5	0	28	1095	0	0	0
3226	2	6	1	0	10	549	0	0	0
3227	1	5	5	0	28	2292	0	0	0
3227	2	6	1	0	10	549	0	0	0
3228	1	4	4	0	28	1095	0	0	0
3228	2	6	1	0	10	549	0	0	0
3229	1	4	4	0	28	1095	0	0	0
3229	1	5	5	0	28	1095	0	0	0
3229	2	6	1	0	10	549	0	0	0
3230	1	5	5	0	28	2292	0	0	0
3230	2	6	1	0	10	549	0	0	0
3231	1	5	5	0	28	2292	0	0	0
3231	2	6	1	0	10	549	0	0	0
3232	1	4	4	0	28	1095	0	1	0
3232	2	6	1	0	10	549	0	0	0
3233	1	4	4	0	28	1095	0	1	0
3233	1	5	5	0	28	1095	0	1	0
3233	2	6	1	0	10	549	0	0	0
3234	2	6	1	0	10	549	0	0	0
3235	1	4	4	0	28	1095	0	0	0
3235	1	5	5	0	28	1095	0	1	0
3235	2	6	1	0	10	549	0	1	0
3236	2	6	1	0	10	549	0	0	0
3237	1	5	5	0	28	2292	0	1	0
3237	2	6	1	0	10	549	0	0	0
3238	2	6	1	0	10	549	0	0	0
3239	1	4	4	0	28	1095	0	0	0
3239	1	5	5	0	28	1095	0	1	0
3239	2	6	1	0	10	549	0	1	0
3240	1	4	4	0	28	1095	0	0	0
3240	1	5	5	0	28	1095	0	0	0
3240	2	6	1	0	10	549	0	1	0
3241	1	4	4	0	28	1095	0	1	0
3241	1	5	5	0	28	1095	0	1	0
3241	2	6	1	0	10	549	0	1	0
3242	1	4	4	0	28	1095	0	1	0
3242	1	5	5	0	28	1095	0	0	0
3242	2	6	1	0	10	549	0	0	0
3243	2	6	1	0	10	549	0	1	0
3244	1	5	5	0	28	2292	0	0	0
3244	2	6	1	0	10	549	0	1	0
3245	2	6	1	0	10	549	0	1	0
3246	1	5	5	0	28	1095	0	0	0
3246	2	6	1	0	10	549	0	0	0
3247	1	5	5	0	28	1095	0	0	0
3247	2	6	1	0	10	549	0	0	0
3248	1	4	4	0	28	1095	0	0	0
3248	1	5	5	0	28	1095	0	0	0
3248	2	6	1	0	10	549	0	0	0
3249	1	4	4	0	28	1095	0	0	0
3249	1	5	5	0	28	1095	0	1	0
3249	2	6	1	0	10	549	0	0	0
3250	1	5	5	0	28	2292	0	1	0
3250	2	6	1	0	10	549	0	1	0
3251	1	4	4	0	28	1095	0	1	0
3251	2	6	1	0	10	549	0	0	0
3252	1	4	4	0	28	1095	0	1	0
3252	2	6	1	0	10	549	0	1	0
3253	1	5	5	0	28	1095	0	0	0
3253	2	6	1	0	10	549	0	1	0
3254	1	5	5	0	28	2292	0	1	0
3254	2	6	1	0	10	549	0	1	0
3255	1	4	4	0	28	1095	0	0	0
3255	2	6	1	0	10	549	0	0	0
3256	1	4	4	0	28	1095	0	0	0
3256	1	5	5	0	28	1095	0	0	0
3256	2	6	1	0	10	549	0	0	0
3257	1	5	5	0	28	2292	0	0	0
3257	2	6	1	0	10	549	0	0	0
3258	1	4	4	0	28	1095	0	0	0
3258	1	5	5	0	28	1095	0	1	0
3258	2	6	1	0	10	549	0	1	0
3259	1	4	4	0	28	1095	0	0	0
3259	1	5	5	0	28	1095	0	1	0
3259	2	6	1	0	10	549	0	1	0
3260	1	5	5	0	28	2292	0	1	0
3260	2	6	1	0	10	549	0	1	0
3261	1	5	5	0	28	2292	0	0	0
3261	2	6	1	0	10	549	0	0	0
3262	1	4	4	0	28	1095	0	1	0
3262	1	5	5	0	28	1095	0	1	0
3262	2	6	1	0	10	549	0	1	0
3263	1	4	4	0	28	1095	0	1	0
3263	1	5	5	0	28	1095	0	0	0
3263	2	6	1	0	10	549	0	1	0
3264	1	5	5	0	28	2292	0	0	0
3264	2	6	1	0	10	549	0	0	0
3265	1	4	4	0	28	1095	0	0	0
3265	1	5	5	0	28	1095	0	0	0
3265	2	6	1	0	10	549	0	0	0
3266	1	4	4	0	28	1095	0	0	0
3266	1	5	5	0	28	1095	0	0	0
3266	2	6	1	0	10	549	0	0	0
3267	1	5	5	0	28	2292	0	0	0
3267	2	6	1	0	10	549	0	0	0
3268	1	5	5	0	28	2292	0	0	0
3268	2	6	1	0	10	549	0	0	0
3269	1	4	4	0	28	1095	0	0	0
3269	1	5	5	0	28	1095	0	0	0
3269	2	6	1	0	10	549	0	0	0
3270	1	4	4	0	28	1095	0	0	0
3270	2	6	1	0	10	549	0	0	0
3271	1	4	4	0	28	1095	0	1	0
3271	1	5	5	0	28	1095	0	1	0
3271	2	6	1	0	10	549	0	0	0
3272	1	4	4	0	28	1095	0	1	0
3272	2	6	1	0	10	549	0	0	0
3273	2	6	1	0	10	549	0	0	0
3274	1	5	5	0	28	2292	0	1	0
3274	2	6	1	0	10	549	0	0	0
3275	1	5	5	0	28	2292	0	1	0
3275	2	6	1	0	10	549	0	0	0
3276	2	6	1	0	10	549	0	0	0
3277	2	6	1	0	10	549	0	1	0
3278	1	4	4	0	28	1095	0	0	0
3278	2	6	1	0	10	549	0	1	0
3279	1	4	4	0	28	1095	0	0	0
3279	1	5	5	0	28	1095	0	1	0
3279	2	6	1	0	10	549	0	1	0
3280	1	5	5	0	28	2292	0	1	0
3280	2	6	1	0	10	549	0	1	0
3281	1	5	5	0	28	2292	0	0	0
3281	2	6	1	0	10	549	0	0	0
3282	1	5	5	0	28	2292	0	0	0
3282	2	6	1	0	10	549	0	1	0
3283	1	4	4	0	28	1095	0	1	0
3283	1	5	5	0	28	1095	0	1	0
3283	2	6	1	0	10	549	0	1	0
3284	1	4	4	0	28	1095	0	1	0
3284	1	5	5	0	28	1095	0	1	0
3284	2	6	1	0	10	549	0	1	0
3285	2	6	1	0	10	549	0	1	0
3286	1	5	5	0	28	1095	0	0	0
3286	2	6	1	0	10	549	0	0	0
3287	1	5	5	0	28	2292	0	0	0
3287	2	6	1	0	10	549	0	0	0
3288	1	5	5	0	28	2292	0	1	0
3288	2	6	1	0	10	549	0	1	0
3289	1	5	5	0	28	2292	0	0	0
3289	2	6	1	0	10	549	0	0	0
3290	1	4	4	0	28	1095	0	0	0
3290	1	5	5	0	28	1095	0	0	0
3290	2	6	1	0	10	549	0	0	0
3291	1	4	4	0	28	1095	0	0	0
3291	1	5	5	0	28	1095	0	0	0
3291	2	6	1	0	10	549	0	0	0
3292	1	4	4	0	28	1095	0	1	0
3292	1	5	5	0	28	1095	0	1	0
3292	2	6	1	0	10	549	0	1	0
3293	1	4	4	0	28	1095	0	1	0
3293	1	5	5	0	28	1095	0	1	0
3293	2	6	1	0	10	549	0	1	0
3294	1	5	5	0	28	2292	0	1	0
3294	2	6	1	0	10	549	0	0	0
3295	2	6	1	0	10	549	0	0	0
3296	1	5	5	0	28	2292	0	1	0
3296	2	6	1	0	10	549	0	0	0
3297	1	5	5	0	28	1095	0	0	0
3297	2	6	1	0	10	549	0	0	0
3298	1	4	4	0	28	1095	0	0	0
3298	1	5	5	0	28	1095	0	0	0
3298	2	6	1	0	10	549	0	0	0
3299	1	4	4	0	28	1095	0	0	0
3299	1	5	5	0	28	1095	0	0	0
3299	2	6	1	0	10	549	0	0	0
3300	1	5	5	0	28	1095	0	0	0
3300	2	6	1	0	10	549	0	1	0
3301	1	5	5	0	28	2292	0	0	0
3301	2	6	1	0	10	549	0	0	0
3302	1	4	4	0	28	1095	0	1	0
3302	1	5	5	0	28	1095	0	1	0
3302	2	6	1	0	10	549	0	1	0
3303	2	6	1	0	10	549	0	0	0
3304	1	4	4	0	28	1095	0	1	0
3304	2	6	1	0	10	549	0	1	0
3305	2	6	1	0	10	549	0	0	0
3306	1	5	5	0	28	2292	0	1	0
3306	2	6	1	0	10	549	0	0	0
3307	2	6	1	0	10	549	0	1	0
3308	1	5	5	0	28	2292	0	1	0
3308	2	6	1	0	10	549	0	1	0
3309	1	4	4	0	28	1095	0	0	0
3309	1	5	5	0	28	1095	0	0	0
3309	2	6	1	0	10	549	0	0	0
3310	1	5	5	0	28	2292	0	1	0
3310	2	6	1	0	10	549	0	1	0
3311	1	4	4	0	28	1095	0	0	0
3311	2	6	1	0	10	549	0	1	0
3312	1	4	4	0	28	1095	0	1	0
3312	1	5	5	0	28	1095	0	1	0
3312	2	6	1	0	10	549	0	1	0
3313	1	5	5	0	28	2292	0	0	0
3313	2	6	1	0	10	549	0	0	0
3314	1	4	4	0	28	1095	0	1	0
3314	1	5	5	0	28	1095	0	1	0
3314	2	6	1	0	10	549	0	1	0
3315	1	5	5	0	28	2292	0	0	0
3315	2	6	1	0	10	549	0	0	0
3316	2	6	1	0	10	549	0	0	0
3317	1	5	5	0	28	2292	0	0	0
3317	2	6	1	0	10	549	0	0	0
3318	1	4	4	0	28	1095	0	0	0
3318	1	5	5	0	28	1095	0	1	0
3318	2	6	1	0	10	549	0	1	0
3319	1	4	4	0	28	1095	0	0	0
3319	1	5	5	0	28	1095	0	0	0
3319	2	6	1	0	10	549	0	0	0
3320	2	6	1	0	10	549	0	1	0
3321	1	4	4	0	28	1095	0	0	0
3321	2	6	1	0	10	549	0	0	0
3322	1	4	4	0	28	1095	0	1	0
3322	1	5	5	0	28	1095	0	1	0
3322	2	6	1	0	10	549	0	0	0
3323	1	5	5	0	28	1095	0	1	0
3323	2	6	1	0	10	549	0	1	0
3324	1	5	5	0	28	2292	0	1	0
3324	2	6	1	0	10	549	0	0	0
3325	2	6	1	0	10	549	0	0	0
3326	1	4	4	0	28	1095	0	0	0
3326	1	5	5	0	28	1095	0	1	0
3326	2	6	1	0	10	549	0	0	0
3327	1	5	5	0	28	2292	0	1	0
3327	2	6	1	0	10	549	0	1	0
3328	1	5	5	0	28	2292	0	1	0
3328	2	6	1	0	10	549	0	1	0
3329	1	4	4	0	28	1095	0	0	0
3329	2	6	1	0	10	549	0	0	0
3330	1	5	5	0	28	1095	0	0	0
3330	2	6	1	0	10	549	0	1	0
3331	2	6	1	0	10	549	0	0	0
3332	1	4	4	0	28	1095	0	1	0
3332	1	5	5	0	28	1095	0	1	0
3332	2	6	1	0	10	549	0	1	0
3333	1	4	4	0	28	1095	0	1	0
3333	1	5	5	0	28	1095	0	0	0
3333	2	6	1	0	10	549	0	0	0
3334	1	5	5	0	28	2292	0	0	0
3334	2	6	1	0	10	549	0	0	0
3335	2	6	1	0	10	549	0	0	0
3336	2	6	1	0	10	549	0	1	0
3337	2	6	1	0	10	549	0	1	0
3338	1	5	5	0	28	2292	0	1	0
3338	2	6	1	0	10	549	0	1	0
3339	1	4	4	0	28	1095	0	0	0
3339	1	5	5	0	28	1095	0	0	0
3339	2	6	1	0	10	549	0	0	0
3340	1	4	4	0	28	1095	0	0	0
3340	1	5	5	0	28	1095	0	0	0
3340	2	6	1	0	10	549	0	1	0
3341	1	4	4	0	28	1095	0	1	0
3341	1	5	5	0	28	1095	0	1	0
3341	2	6	1	0	10	549	0	0	0
3342	1	4	4	0	28	1095	0	1	0
3342	2	6	1	0	10	549	0	1	0
3343	1	5	5	0	28	2292	0	1	0
3343	2	6	1	0	10	549	0	1	0
3344	2	6	1	0	10	549	0	1	0
3345	2	6	1	0	10	549	0	0	0
3346	1	5	5	0	28	1095	0	0	0
3346	2	6	1	0	10	549	0	0	0
3347	1	4	4	0	28	1095	0	0	0
3347	1	5	5	0	28	1095	0	1	0
3347	2	6	1	0	10	549	0	0	0
3348	1	4	4	0	28	1095	0	0	0
3348	1	5	5	0	28	1095	0	0	0
3348	2	6	1	0	10	549	0	0	0
3349	1	4	4	0	28	1095	0	0	0
3349	1	5	5	0	28	1095	0	1	0
3349	2	6	1	0	10	549	0	1	0
3350	1	5	5	0	28	2292	0	0	0
3350	2	6	1	0	10	549	0	0	0
3351	1	4	4	0	28	1095	0	1	0
3351	1	5	5	0	28	1095	0	1	0
3351	2	6	1	0	10	549	0	1	0
3352	1	4	4	0	28	1095	0	1	0
3352	1	5	5	0	28	1095	0	1	0
3352	2	6	1	0	10	549	0	1	0
3353	1	5	5	0	28	2292	0	1	0
3353	2	6	1	0	10	549	0	1	0
3354	1	5	5	0	28	1095	0	0	0
3354	2	6	1	0	10	549	0	0	0
3355	1	5	5	0	28	1095	0	0	0
3355	2	6	1	0	10	549	0	1	0
3356	1	5	5	0	28	1095	0	0	0
3356	2	6	1	0	10	549	0	0	0
3357	2	6	1	0	10	549	0	0	0
3358	1	4	4	0	28	1095	0	0	0
3358	1	5	5	0	28	1095	0	0	0
3358	2	6	1	0	10	549	0	0	0
3359	1	4	4	0	28	1095	0	0	0
3359	2	6	1	0	10	549	0	0	0
3360	1	5	5	0	28	2292	0	0	0
3360	2	6	1	0	10	549	0	0	0
3361	1	4	4	0	28	1095	0	1	0
3361	1	5	5	0	28	1095	0	1	0
3361	2	6	1	0	10	549	0	1	0
3362	1	4	4	0	28	1095	0	1	0
